labels,cnt
4,28
4,28
2,220
0,40
0,97
4,71
3,34
0,235
0,55
3,113
2,35
1,156
2,247
0,140
2,23
2,102
4,50
2,53
1,224
4,122
0,96
1,227
3,138
0,54
3,28
0,348
3,68
1,56
1,28
2,41
4,115
0,76
4,61
1,370
4,22
0,39
3,33
3,126
1,223
1,783
4,189
4,96
1,158
4,56
0,164
2,200
3,38
1,37
1,52
0,188
3,170
0,218
2,53
1,14
0,68
3,31
4,35
3,55
2,31
0,128
4,56
1,231
4,19
4,34
3,317
4,58
1,205
3,469
4,84
4,80
3,80
4,120
2,249
3,184
2,199
2,140
1,19
3,87
0,133
4,365
3,261
0,93
3,73
2,116
0,144
3,36
0,93
1,136
4,38
1,149
0,307
3,13
0,256
0,191
2,79
1,29
2,215
4,19
0,374
3,37
2,25
2,46
4,26
4,48
4,49
0,59
3,75
0,218
2,119
0,81
1,202
2,36
4,24
2,52
0,127
3,21
3,76
0,315
1,38
1,81
0,88
4,15
4,51
0,64
2,94
2,142
2,283
1,208
2,222
2,61
2,177
4,101
0,23
0,262
3,132
3,76
3,81
4,38
2,52
2,146
1,112
1,54
4,55
0,135
2,61
1,41
0,36
0,267
3,25
2,51
1,74
0,63
4,35
2,73
4,16
2,225
2,143
2,60
4,155
2,178
0,63
4,44
3,76
1,91
0,95
2,171
0,137
1,344
0,199
2,79
1,45
0,111
3,24
1,322
2,193
4,84
0,238
4,280
1,74
4,60
3,279
2,116
3,65
1,171
1,101
4,359
2,313
1,217
2,131
2,64
0,122
3,29
1,150
0,89
3,18
3,63
3,147
0,49
2,121
4,26
4,55
1,87
3,239
0,22
4,106
2,206
1,200
4,79
1,43
0,456
0,156
3,55
1,73
3,93
0,122
1,50
3,46
4,158
0,278
0,25
0,225
3,103
1,31
0,46
0,278
1,162
1,21
3,301
4,38
3,123
4,60
1,128
2,128
4,303
0,79
2,46
4,197
2,170
4,370
4,265
1,162
2,115
4,31
3,26
4,48
0,338
3,48
3,407
0,17
0,26
0,43
4,95
4,20
1,350
3,40
2,26
0,52
0,99
1,101
2,90
3,30
1,417
0,36
0,105
3,47
4,19
1,67
1,454
0,108
0,167
3,52
3,58
2,114
4,64
1,118
0,164
1,68
3,202
4,26
0,237
4,15
1,118
0,29
1,75
4,109
1,166
3,94
4,99
4,43
3,86
3,43
1,153
1,59
3,280
0,74
4,42
2,89
0,153
4,16
4,177
2,314
2,79
1,88
3,205
3,98
4,73
1,142
1,20
0,97
4,46
3,17
2,100
2,832
4,32
0,207
1,137
0,389
2,359
3,83
4,63
4,435
4,278
3,162
0,72
1,280
1,43
3,54
3,25
3,79
2,93
2,376
4,69
2,66
3,61
3,59
4,111
3,18
2,74
4,191
3,51
0,131
1,38
0,533
2,33
2,133
1,214
2,200
1,97
0,306
0,42
4,77
4,196
2,149
1,112
4,123
4,101
4,47
3,90
1,38
2,104
3,34
2,44
4,46
1,133
3,48
2,64
1,135
1,28
4,114
3,28
4,86
1,199
3,60
0,51
0,236
3,147
1,211
0,70
3,118
0,43
0,102
2,250
2,50
2,38
3,111
2,364
3,248
1,60
4,68
0,50
2,119
3,21
2,27
1,81
0,80
3,25
1,44
2,137
2,340
1,196
0,178
2,101
2,285
3,13
4,70
4,14
3,27
3,115
1,101
1,45
1,163
1,56
2,44
4,85
2,145
4,220
2,38
3,40
4,206
2,29
4,21
4,84
4,56
1,138
1,93
3,149
0,119
3,31
1,279
2,110
0,211
0,38
4,24
2,52
3,82
3,87
4,42
4,195
1,91
2,45
0,50
0,94
4,85
0,141
1,322
4,47
1,21
2,131
2,63
1,31
0,202
4,73
3,138
1,146
4,144
0,51
1,156
0,49
0,110
4,163
3,58
1,32
3,63
3,88
4,64
2,464
4,64
3,214
4,166
1,159
1,115
1,132
1,74
1,30
2,21
4,73
2,67
2,104
1,124
4,23
1,26
3,90
3,222
3,32
0,444
1,217
4,64
0,292
4,17
1,177
2,168
3,144
2,83
4,41
1,67
0,54
3,108
2,19
1,136
4,59
4,105
2,128
4,55
1,41
1,61
0,41
3,51
0,49
4,98
0,102
1,19
2,143
1,157
1,122
0,76
2,99
3,148
0,79
0,95
1,40
4,179
1,54
3,54
0,56
0,46
1,140
2,229
4,110
3,40
4,121
3,79
0,325
4,33
3,18
2,57
4,697
4,81
3,116
4,90
3,99
0,179
2,350
2,81
1,160
0,38
2,319
0,63
0,105
1,290
4,51
4,48
4,93
4,69
3,96
0,195
4,126
4,39
2,103
0,104
1,395
1,117
1,251
4,198
0,337
1,89
2,245
1,203
2,212
4,187
2,525
4,20
1,47
4,60
3,96
3,45
2,145
3,57
1,191
3,103
3,711
0,140
3,24
3,162
0,189
3,21
1,26
0,114
2,110
1,77
4,44
4,37
0,128
0,608
1,163
0,26
1,123
2,138
3,56
1,193
1,136
3,211
1,47
2,40
3,47
0,48
0,126
0,53
0,123
3,54
3,121
2,334
4,86
3,25
3,154
3,161
2,47
1,24
0,88
4,37
3,81
2,41
4,37
2,182
3,37
2,83
1,393
1,490
2,47
0,117
2,46
3,104
1,216
4,115
0,48
0,98
1,145
0,49
4,45
1,28
0,362
2,108
4,44
1,66
4,31
4,132
3,28
4,23
0,59
1,134
3,9
2,275
1,87
2,47
4,55
0,88
1,35
0,82
0,39
4,172
1,118
0,957
2,20
3,68
2,173
2,191
1,161
3,40
2,62
4,38
4,15
0,24
0,280
1,245
2,34
3,95
3,231
2,72
4,36
0,54
3,396
2,74
3,51
2,35
3,24
2,65
1,87
2,68
3,106
4,45
4,44
1,135
1,112
3,43
0,66
4,155
4,211
3,437
0,312
2,633
1,22
2,65
3,40
2,101
4,28
0,509
4,293
0,161
4,79
0,25
2,113
4,39
2,156
3,90
4,39
3,54
4,71
1,94
3,87
1,148
4,28
1,62
4,103
4,164
1,85
1,65
2,112
0,127
2,232
1,94
3,94
3,125
1,164
3,86
1,100
0,54
2,22
3,266
4,46
4,19
0,106
0,31
1,111
3,20
1,602
3,46
1,98
3,42
1,150
2,329
0,87
0,103
4,18
2,61
1,41
1,194
2,19
2,363
0,42
1,153
4,45
0,68
3,37
0,99
1,181
1,105
1,25
3,65
2,35
4,502
3,135
2,323
1,152
0,70
4,82
1,301
3,31
1,263
4,122
2,223
1,110
0,91
2,54
4,47
2,89
4,248
1,77
1,34
2,161
4,197
2,63
4,99
2,109
3,28
4,42
3,75
2,297
2,103
4,133
1,72
0,315
3,26
4,74
3,381
3,63
3,62
4,146
3,480
4,39
2,55
0,65
2,94
2,173
3,86
3,21
3,37
3,60
1,25
0,36
3,210
0,98
2,186
1,30
3,28
3,213
0,239
3,43
4,157
2,95
1,174
2,67
3,142
0,170
0,138
3,570
2,353
2,96
2,41
0,69
4,33
3,134
0,184
1,127
4,72
1,18
2,122
2,143
4,71
1,51
0,147
1,57
3,78
1,133
2,203
3,106
0,49
0,160
2,64
4,253
1,235
0,144
3,160
2,62
3,32
0,46
0,77
2,102
0,41
4,27
2,79
3,15
4,185
0,61
1,74
2,283
3,258
3,113
2,18
2,160
1,46
3,23
3,137
2,78
3,116
1,140
3,101
4,147
4,23
2,13
3,89
4,128
4,140
4,29
4,65
3,19
3,150
3,72
1,39
1,63
3,504
1,29
1,140
0,41
1,86
0,189
0,202
2,179
2,97
0,16
4,217
3,153
0,160
1,145
0,69
2,91
1,179
2,139
4,96
3,43
2,328
2,357
3,263
3,72
1,23
2,106
0,64
1,60
0,402
0,263
0,58
1,19
0,45
0,31
4,44
1,134
2,133
4,9
0,43
1,104
2,99
0,92
3,293
1,62
4,317
3,118
3,165
0,44
4,291
2,79
0,60
4,82
0,252
0,19
0,52
1,97
4,137
2,37
1,225
2,142
3,214
3,211
3,35
3,249
4,516
0,156
3,20
0,52
0,88
0,262
0,54
3,182
3,321
1,99
3,257
3,221
1,325
2,87
3,24
4,60
0,37
1,202
0,44
0,67
2,69
3,104
2,88
4,28
3,94
2,58
1,119
0,139
3,59
3,171
2,416
0,79
2,42
3,56
2,137
2,28
1,89
2,148
4,25
4,86
4,97
1,139
0,34
0,92
3,65
0,139
3,22
3,442
2,183
4,86
1,89
0,43
3,168
3,31
3,266
0,155
0,116
0,97
3,54
2,61
4,165
2,140
4,36
3,20
0,22
0,163
1,92
0,86
3,793
2,39
4,254
2,37
2,40
0,61
0,221
2,44
0,220
1,146
1,83
2,36
0,188
1,170
2,117
3,58
4,47
2,174
4,172
4,38
3,26
0,89
3,37
2,85
0,39
3,100
4,59
3,334
4,50
3,21
2,25
0,111
1,149
4,99
3,90
3,40
4,85
3,148
3,126
4,34
4,24
3,44
1,67
1,50
2,215
0,17
4,178
0,78
4,82
1,72
3,99
3,92
3,55
2,123
1,206
3,67
0,195
3,50
2,175
2,71
3,158
1,84
4,53
2,488
4,39
4,19
2,52
2,226
3,146
0,68
4,122
4,148
1,373
3,19
4,70
0,57
3,78
2,194
3,76
3,23
1,141
2,208
4,28
2,267
4,40
0,89
4,96
0,71
1,36
3,55
2,131
4,37
1,76
1,214
2,74
3,69
4,43
2,101
0,145
3,19
0,339
4,21
0,42
3,71
1,109
4,46
4,46
0,108
0,41
3,16
3,243
2,71
4,65
2,25
2,76
0,216
2,187
0,23
3,175
4,16
1,347
4,82
0,328
3,100
2,117
2,43
2,51
2,86
0,74
1,83
2,32
2,146
2,70
3,120
0,62
2,13
0,138
1,44
2,194
2,125
0,41
4,62
1,78
4,42
3,133
4,154
2,88
0,406
3,23
3,200
3,33
0,116
2,402
1,214
2,99
4,74
3,84
4,14
1,64
4,22
4,84
1,290
2,285
1,221
1,45
4,158
2,53
1,206
1,223
2,166
3,67
1,118
3,238
1,217
4,46
2,136
4,256
4,28
0,58
1,256
3,77
0,273
2,40
3,24
3,88
4,53
2,50
2,205
4,135
3,31
1,216
3,81
4,91
1,133
0,104
2,21
3,81
2,319
1,102
0,26
2,86
0,103
1,270
3,225
0,71
4,147
1,54
4,35
2,72
4,14
1,153
4,41
4,48
0,45
0,104
2,285
1,99
3,104
2,126
3,49
2,235
4,229
2,79
2,50
1,292
1,141
1,130
2,134
0,57
3,11
0,57
0,56
3,97
0,46
2,56
1,61
0,19
4,278
1,117
0,318
2,141
4,303
4,27
4,105
2,55
4,17
3,92
1,58
4,27
2,274
3,62
0,39
3,204
0,31
2,134
2,45
3,170
0,329
4,56
0,164
0,29
4,36
4,136
2,72
0,72
3,52
4,36
4,108
4,35
1,46
3,244
2,81
0,344
1,61
3,167
4,88
0,278
4,80
1,33
1,76
2,125
4,19
3,57
3,47
2,217
3,41
4,94
1,110
2,128
1,70
4,112
4,28
1,59
1,197
0,66
3,68
0,105
3,43
1,224
2,524
3,136
1,35
2,284
0,83
3,227
4,183
2,571
4,68
3,47
4,103
0,299
2,570
2,122
0,82
1,583
0,74
0,104
0,214
4,60
1,187
0,39
0,106
1,128
2,105
3,16
4,14
0,308
2,474
3,121
3,252
2,43
3,167
2,57
0,145
0,188
0,221
1,69
0,316
1,187
3,116
1,125
0,107
2,60
4,257
4,56
0,45
4,41
3,21
4,81
4,80
4,151
3,105
2,27
1,91
3,91
0,443
4,22
0,611
2,135
1,111
4,98
0,71
4,350
4,146
0,97
4,57
1,544
4,42
2,42
1,129
0,54
2,136
0,90
1,54
3,65
2,34
0,58
2,135
0,113
2,318
1,18
3,85
0,326
1,683
3,45
2,208
3,192
0,85
4,46
0,25
3,133
2,60
2,245
2,51
2,31
3,64
2,21
3,21
2,65
0,37
2,46
1,42
0,43
2,248
3,184
1,195
2,66
0,101
3,60
0,159
0,73
1,164
3,245
4,77
2,180
0,125
3,63
3,21
4,144
4,40
0,82
1,105
2,82
3,54
4,61
0,101
3,78
0,543
0,83
3,23
2,48
0,74
3,16
0,31
2,209
0,282
3,82
2,49
3,78
4,121
3,32
0,60
2,98
4,35
0,197
0,79
3,118
0,180
3,147
2,25
4,118
4,101
2,73
1,109
1,141
2,25
2,118
2,140
2,32
3,36
1,138
3,28
0,173
1,55
4,101
4,22
3,33
2,137
1,87
2,67
2,154
0,35
3,451
2,32
4,31
0,445
2,30
0,69
3,114
3,133
1,308
4,27
2,428
2,198
4,50
3,12
0,373
4,17
0,59
2,29
2,127
2,60
1,63
4,133
0,69
2,274
4,31
3,62
0,46
4,121
3,45
1,186
3,83
1,32
3,71
4,18
3,79
0,304
1,283
1,65
0,48
2,31
1,100
3,32
2,28
2,357
3,307
3,211
3,294
3,72
2,135
3,37
2,64
3,24
1,90
0,150
0,281
2,374
1,63
3,95
1,474
2,260
3,63
1,193
2,54
0,125
3,49
4,92
1,57
3,25
2,148
4,52
2,533
1,143
0,236
1,110
1,131
3,191
1,303
4,74
4,69
2,64
4,76
2,260
3,138
0,81
4,24
2,97
3,89
3,22
1,26
1,106
1,386
1,81
0,178
2,35
3,304
3,843
2,157
3,32
3,33
3,37
0,223
3,69
4,27
0,143
4,88
1,107
4,27
3,46
3,766
2,66
3,23
2,421
1,80
2,70
3,39
4,64
1,270
4,12
3,50
4,51
3,161
0,45
4,29
2,125
2,25
3,385
0,506
2,92
4,21
4,56
3,32
1,379
3,142
2,146
3,73
1,45
4,30
4,81
0,42
4,13
4,16
1,18
2,168
0,347
2,218
2,297
2,74
0,352
1,301
2,81
2,84
4,35
0,51
4,26
2,30
1,94
0,166
3,115
2,44
3,36
1,417
4,81
3,60
3,124
3,116
1,100
0,34
0,68
3,84
3,58
2,122
2,139
0,18
0,229
0,307
3,148
3,85
1,42
1,123
3,42
0,92
3,252
1,43
3,155
2,64
4,22
2,31
0,55
1,205
3,162
2,187
2,79
1,69
2,146
0,176
4,104
1,228
2,54
0,61
3,72
0,842
1,98
1,24
2,76
1,64
4,60
4,26
2,32
3,23
1,25
3,119
1,49
4,27
1,84
1,64
2,142
0,227
4,39
2,67
4,18
0,112
3,55
2,19
0,636
1,112
2,66
1,54
3,53
2,255
4,284
1,299
3,78
3,95
2,188
0,56
1,301
0,57
2,61
3,88
3,67
4,55
3,105
3,64
1,166
2,46
4,18
2,33
4,32
2,40
2,60
3,59
2,81
0,98
3,142
2,41
0,269
4,154
4,158
1,568
3,126
2,218
2,15
3,314
4,86
3,56
1,92
2,50
0,361
3,26
4,73
3,37
4,308
2,162
3,114
3,94
2,356
3,125
4,54
0,729
0,121
1,64
1,46
0,246
1,120
4,39
3,65
2,24
2,231
1,99
2,31
2,118
0,93
3,154
3,64
3,316
1,49
1,66
0,37
0,136
0,172
2,121
0,146
1,37
3,45
4,191
4,55
0,51
0,353
3,373
1,102
4,26
2,89
1,117
0,694
0,58
2,98
4,55
0,562
1,153
0,26
4,37
4,27
1,175
3,53
1,416
1,172
4,129
4,38
1,137
0,60
4,26
0,88
0,190
1,25
1,66
0,89
0,61
2,124
0,196
1,19
2,233
2,152
0,53
4,333
2,77
3,31
0,329
0,133
4,406
4,8
1,61
2,46
1,317
2,23
3,193
4,21
4,49
0,95
3,177
4,84
3,112
0,100
4,70
3,123
2,73
3,43
4,80
4,109
0,95
3,64
2,232
2,58
4,125
3,52
4,38
4,126
1,88
1,239
0,190
4,30
0,23
3,108
0,50
2,864
0,78
2,50
1,122
3,68
2,62
3,25
0,369
3,300
4,165
4,79
0,58
2,48
4,81
1,67
1,63
1,66
0,97
0,49
0,152
0,126
0,128
0,114
3,27
2,183
0,145
4,76
1,200
4,33
1,37
0,51
1,177
1,232
0,186
2,80
1,294
3,71
1,87
3,34
0,52
3,10
2,376
0,200
1,391
3,36
3,25
0,288
2,131
0,146
4,162
4,41
4,86
4,67
3,183
2,501
1,219
2,240
3,43
2,65
0,329
3,91
1,84
2,420
1,298
1,120
3,26
1,131
0,260
2,69
3,95
0,52
1,47
2,109
2,77
2,65
1,320
4,30
3,73
4,46
3,84
3,28
1,49
0,17
4,47
0,244
0,73
4,477
1,103
4,39
3,132
2,50
1,45
4,219
4,18
4,254
0,131
4,201
1,114
1,386
1,417
0,86
4,26
2,280
2,95
1,82
1,468
3,71
0,140
2,86
2,116
0,307
4,91
2,81
1,208
1,130
1,42
2,116
0,88
1,157
0,62
1,146
1,132
2,220
4,36
1,204
4,189
3,152
1,437
2,333
1,313
4,250
2,37
3,50
0,22
2,137
3,196
2,75
0,113
4,19
3,206
3,88
3,199
0,122
4,105
2,15
1,51
4,85
2,122
1,21
2,90
2,140
2,102
0,53
2,195
3,120
0,435
4,19
0,28
0,217
4,59
4,54
4,40
4,59
0,395
4,34
0,34
3,111
0,81
3,77
2,75
2,88
4,126
0,94
4,105
2,39
2,62
3,49
3,96
2,19
2,95
0,31
1,338
4,22
0,59
0,111
0,66
3,267
4,54
2,176
1,810
0,15
3,191
2,72
0,116
0,120
1,130
1,35
2,250
4,82
0,238
2,187
2,43
1,104
0,104
1,134
0,32
4,52
3,62
0,281
2,230
4,258
1,88
2,44
4,78
2,80
3,318
3,63
0,134
4,51
3,36
4,103
2,130
0,23
3,64
0,384
3,112
4,39
2,135
1,541
0,55
1,142
0,48
2,162
4,139
3,433
0,382
1,71
1,47
0,34
0,73
0,19
3,30
0,46
1,54
1,134
1,151
0,127
1,23
0,66
0,198
4,164
0,119
2,199
1,18
3,127
1,28
4,29
3,117
1,113
2,132
1,72
2,71
2,37
4,133
4,51
3,27
0,341
2,15
2,23
2,62
0,442
2,56
1,163
3,259
4,148
4,226
4,46
0,64
1,288
1,137
4,145
3,108
2,84
0,62
2,184
1,360
4,26
1,155
1,158
0,67
4,22
1,336
1,33
2,159
4,66
3,109
0,203
4,52
4,102
4,21
4,98
3,21
1,99
0,33
2,147
2,143
2,241
4,57
1,75
4,66
0,272
2,39
4,73
0,44
4,55
4,111
2,38
4,17
0,33
3,47
4,411
2,132
4,86
4,86
0,48
1,99
3,78
2,255
2,34
0,39
2,151
1,146
3,31
4,51
4,28
0,13
0,21
3,106
0,165
0,38
0,26
1,82
2,576
0,84
0,57
3,15
0,62
0,71
0,557
0,36
0,44
0,153
0,112
2,57
0,108
2,62
1,111
3,143
0,217
2,27
0,26
1,44
4,19
4,108
1,140
1,181
0,45
1,82
2,145
3,250
3,31
4,246
1,135
0,275
0,191
2,91
4,267
4,46
0,66
2,63
4,102
1,33
4,133
3,97
2,183
4,49
2,317
2,155
0,60
0,147
0,253
4,35
3,63
2,27
1,236
4,32
1,40
3,15
2,39
2,46
2,61
4,66
1,327
1,93
4,78
0,283
3,39
1,190
1,275
0,34
1,131
3,24
4,32
4,39
1,205
0,143
2,36
1,45
3,123
1,109
0,106
0,87
1,34
4,23
0,149
0,73
1,48
3,18
3,109
3,85
3,61
4,61
3,433
2,119
2,37
4,31
4,97
2,64
4,45
2,105
4,104
2,114
4,251
0,331
2,90
2,565
4,221
1,105
2,76
0,165
3,23
2,119
2,93
3,46
2,62
1,50
2,70
4,77
3,55
1,191
4,87
0,144
3,20
4,14
1,162
4,76
4,46
1,35
4,89
2,40
4,192
4,98
4,56
3,29
2,19
2,139
1,183
1,133
0,389
2,348
1,383
2,45
1,52
4,33
4,136
2,86
4,152
0,330
3,104
1,406
3,173
3,333
1,226
3,39
0,78
4,64
3,184
1,87
0,57
1,30
1,100
2,152
0,381
4,105
2,73
2,95
2,38
0,58
3,27
3,60
3,205
3,122
0,86
2,470
3,186
0,33
3,130
2,239
1,149
2,62
1,247
4,53
0,70
4,58
3,22
1,78
3,137
2,145
1,24
2,125
0,403
0,60
2,265
0,52
3,98
3,244
4,367
4,44
2,160
2,88
1,41
3,19
4,32
0,557
4,96
3,48
1,307
3,66
1,61
3,10
3,128
2,163
0,17
1,69
4,67
0,137
0,59
1,147
1,48
3,79
2,137
4,61
4,37
4,549
4,108
3,140
0,118
4,234
3,87
4,25
0,162
1,128
0,197
0,93
1,99
4,45
4,16
4,70
3,134
2,44
0,168
3,183
0,54
0,133
4,45
2,122
3,91
2,101
1,80
1,92
1,17
2,129
2,228
4,518
2,70
0,122
3,103
2,114
0,85
1,69
1,77
0,91
3,63
4,70
0,101
2,45
2,28
1,28
0,51
4,54
0,136
4,27
2,215
1,124
0,274
2,97
4,53
3,99
4,28
4,84
2,62
3,35
3,117
4,56
2,71
0,56
3,50
2,74
4,131
1,189
0,144
1,773
1,69
1,135
3,122
2,307
4,184
1,65
2,154
1,661
2,19
3,61
3,65
0,90
1,123
2,196
1,50
0,103
0,201
2,196
0,58
0,101
4,46
0,163
3,113
0,33
1,177
1,236
2,64
4,59
0,53
1,95
3,233
2,62
2,61
1,41
4,64
4,158
0,106
2,72
4,338
4,23
0,128
0,284
1,437
4,207
0,82
2,62
3,185
1,109
2,131
2,35
4,27
3,74
3,27
1,121
3,392
2,76
2,156
0,167
3,32
0,15
2,209
4,76
1,69
1,185
0,50
4,88
4,46
2,433
4,100
4,403
2,86
1,51
3,19
3,83
3,39
0,42
2,309
4,46
2,103
2,89
2,60
0,87
2,83
1,166
2,272
2,47
0,130
0,42
1,201
3,169
1,148
1,98
2,238
1,102
3,95
4,40
0,84
0,572
2,192
2,320
3,138
0,111
3,183
3,71
3,63
1,60
4,137
4,46
4,61
1,145
4,75
2,354
4,173
3,190
1,276
1,113
0,234
1,217
4,29
4,35
0,214
1,124
4,96
4,35
3,62
3,41
1,50
3,105
4,313
3,13
2,707
4,30
3,71
2,137
3,31
2,151
4,93
3,16
2,98
1,244
4,110
4,29
4,45
4,221
4,30
2,174
1,78
1,87
1,92
1,590
4,84
2,187
2,45
4,67
1,103
1,49
2,54
0,64
0,67
3,273
3,73
3,50
3,127
1,103
0,48
2,52
2,40
1,91
4,250
3,55
4,27
2,92
2,68
4,120
4,139
3,108
1,208
1,210
3,67
0,108
3,161
4,229
0,338
3,188
3,47
2,208
1,27
4,21
1,22
4,64
3,39
0,171
1,106
2,84
1,82
1,78
3,47
1,167
3,128
0,60
4,149
1,188
2,101
2,51
3,18
1,215
2,281
4,77
3,153
0,50
4,34
1,236
3,88
1,70
0,198
1,234
0,110
1,173
2,194
1,205
3,189
1,71
1,164
3,87
0,245
3,110
2,39
2,59
4,44
2,54
1,223
0,242
4,33
0,113
0,38
3,271
3,83
3,67
3,166
0,28
0,142
3,100
4,41
3,49
4,20
3,111
2,19
0,370
3,56
0,291
2,217
4,139
4,141
1,176
1,19
0,202
3,95
0,194
2,168
0,212
4,30
2,111
0,249
1,123
4,265
3,176
0,60
0,51
3,135
3,51
0,158
0,68
2,42
4,120
2,52
4,51
0,158
2,38
0,95
0,39
4,34
0,84
2,53
2,46
4,30
1,322
2,248
4,21
1,131
1,39
1,43
0,105
4,23
4,23
4,127
4,19
1,48
2,191
4,21
0,102
1,533
1,122
3,44
3,62
2,285
3,160
4,36
2,26
3,233
1,369
3,80
0,172
3,200
0,50
2,516
1,294
1,153
0,18
3,67
3,87
4,18
4,38
4,54
2,33
0,55
0,43
3,43
3,54
0,162
2,64
0,58
0,259
2,417
1,189
3,91
4,52
0,208
2,170
2,38
3,135
3,92
3,85
0,52
0,93
0,35
0,75
0,33
4,110
2,141
4,47
0,30
0,18
4,515
0,127
1,142
1,27
3,66
0,31
3,288
4,107
3,223
4,69
4,23
3,80
3,98
0,766
2,99
3,120
0,64
1,142
1,121
1,51
4,25
4,128
1,140
4,32
1,209
1,466
3,105
2,36
1,63
1,26
2,89
1,177
1,137
3,64
4,23
1,855
4,33
0,145
4,134
1,52
2,163
3,106
3,33
4,22
2,123
4,22
0,159
3,38
4,97
0,60
1,130
4,26
1,187
3,82
1,26
1,47
1,31
3,51
3,275
1,654
4,26
0,232
4,51
3,123
1,103
4,49
0,85
2,330
1,224
0,45
3,70
1,221
4,107
0,20
0,364
0,260
1,184
3,21
1,234
4,30
3,183
2,275
0,296
0,246
4,86
2,69
1,77
0,60
3,20
1,423
1,220
4,52
1,62
1,247
2,65
0,95
2,240
1,102
1,76
3,139
0,130
2,121
1,25
0,116
3,104
0,162
4,17
1,128
3,80
2,173
1,42
3,61
1,14
0,199
4,42
2,69
1,134
4,20
1,228
1,19
2,39
0,375
3,192
4,126
2,84
2,117
2,245
1,91
3,32
1,22
1,184
2,51
2,33
4,37
0,102
3,37
0,178
0,78
4,102
3,166
2,968
4,67
4,16
1,280
0,133
2,20
1,330
3,60
4,43
2,103
2,96
0,53
3,146
4,32
1,65
0,316
4,130
1,85
2,57
1,25
2,333
0,280
1,34
0,26
0,77
1,179
1,96
2,119
1,115
1,29
4,112
3,73
4,34
0,283
2,60
3,47
0,148
4,34
1,115
2,185
3,266
2,44
1,112
2,243
1,57
2,361
4,168
4,98
1,59
0,58
3,162
1,129
0,106
2,235
3,60
4,161
0,114
1,105
3,76
1,150
2,115
0,50
3,188
4,102
1,83
2,207
0,28
1,246
2,367
2,304
1,26
1,188
1,204
3,61
2,98
0,66
0,119
3,63
0,279
3,190
0,209
0,132
0,307
3,57
4,37
3,74
0,107
0,176
2,44
1,127
3,161
2,203
3,56
4,23
0,108
0,67
4,56
4,56
0,76
4,93
4,37
3,26
2,350
0,107
1,179
3,107
0,129
0,99
2,100
0,30
0,36
0,149
3,88
0,95
0,468
2,391
2,113
0,151
3,112
0,134
0,33
1,20
1,86
3,168
3,31
3,137
2,261
1,23
2,70
4,30
3,265
0,177
3,203
0,77
2,169
1,33
1,789
3,22
2,272
0,175
0,59
3,134
2,105
2,24
0,29
4,17
4,140
3,301
4,171
2,31
0,112
2,151
3,261
2,133
4,23
3,107
1,85
4,68
2,82
1,91
4,81
3,59
0,51
0,63
1,105
1,71
3,58
0,230
1,78
3,123
3,48
2,138
0,274
3,301
0,43
4,102
3,166
1,88
4,61
3,61
1,63
4,21
1,77
2,48
3,237
0,246
4,208
1,96
4,52
1,15
2,90
3,137
4,324
2,84
0,156
4,111
2,190
2,93
3,21
3,283
1,345
1,558
4,74
0,258
4,69
0,224
1,219
2,194
4,43
1,59
3,33
0,73
4,89
3,49
4,79
2,282
0,244
0,38
0,105
2,168
4,29
1,44
4,42
1,205
3,228
1,181
1,318
2,98
4,110
1,56
0,228
0,144
1,179
0,71
4,134
3,239
0,104
3,24
2,88
2,35
2,51
4,27
0,77
3,189
2,121
1,202
4,68
0,88
3,84
4,137
1,57
3,382
3,127
3,73
0,162
1,51
0,318
3,96
3,121
4,62
2,197
1,51
2,75
1,477
0,96
2,125
1,96
0,208
0,55
3,84
1,86
4,29
1,35
1,199
0,31
4,29
2,153
2,33
0,26
3,45
3,260
1,87
4,57
4,125
3,301
1,253
2,188
2,192
3,107
1,239
2,71
4,47
1,67
3,66
3,62
2,179
0,186
3,83
1,120
3,86
0,47
1,118
2,142
4,205
0,243
0,52
1,191
0,18
1,76
2,72
4,63
1,51
3,415
3,301
2,34
3,42
0,200
3,148
0,220
0,122
3,126
1,30
1,201
4,33
1,200
0,262
4,36
0,156
1,46
0,57
3,95
3,16
3,124
0,131
0,233
3,128
0,118
4,21
0,277
3,156
0,35
1,103
4,19
0,37
4,80
3,101
3,30
1,30
3,87
2,66
1,11
4,50
0,40
3,67
1,100
2,258
3,107
4,58
4,82
4,31
4,128
3,155
1,101
2,209
2,67
4,29
3,17
1,48
3,161
3,86
1,181
1,194
1,188
3,47
3,57
0,21
3,93
0,163
1,98
4,81
1,19
4,1
0,57
1,119
1,232
3,200
1,88
1,103
0,97
0,41
4,172
4,26
3,77
4,54
2,95
4,75
0,133
0,19
3,166
1,617
4,27
2,224
2,169
0,568
0,88
4,102
3,119
1,82
2,377
3,84
3,17
4,25
3,222
4,79
2,320
1,87
2,45
3,169
2,273
0,53
0,487
4,211
3,50
0,153
0,36
0,124
3,210
0,37
0,49
4,37
0,58
1,123
4,46
4,20
3,115
3,142
1,60
4,37
3,21
2,90
1,170
3,296
0,28
2,88
2,37
3,94
4,22
2,29
4,87
2,91
2,56
3,203
3,140
2,313
0,71
2,53
4,44
1,289
3,126
3,57
3,201
2,22
2,54
4,144
4,58
1,140
4,140
2,273
4,21
4,89
3,91
1,188
1,40
4,122
4,91
3,85
3,54
2,89
4,62
3,197
1,66
4,90
2,272
4,22
3,165
1,74
3,107
1,57
0,55
